Date,Auto,CNXcons,CNXenergy,NiftFinServ,NiftyFMCG,CNXInfra,Metal,PSE,PSU,Reality,Service
20-06-2018,111.3734961,50.34399902,139.725,110.4034961,285.1959961,31.705,34.59649902,36.7,29.72699951,2.84049988,145.4554981
21-06-2018,110.332002,49.94700195,140.6440039,110.44,283.305,31.38850098,34.22449951,36.55399902,29.13350098,2.81799988,145.24
22-06-2018,110.885,50.41549805,139.4840039,112.1384961,286.3075,31.65100098,34.31550049,36.64600098,29.48300049,2.8225,146.759502
25-06-2018,109.104502,50.11149902,137.7709961,111.4009961,284.9565039,31.16850098,33.97449951,35.98899902,28.8675,2.78049988,146.4015039
26-06-2018,108.5209961,50.4525,135.8104981,111.414502,287.9215039,31.23600098,33.84399902,36.04149902,28.79,2.76049988,146.7584961
27-06-2018,107.162002,50.04399902,132.4715039,110.4575,286.2515039,30.6,33.41800049,34.915,28.09100098,2.71100006,145.7884961
28-06-2018,106.3259961,49.69049805,129.9915039,109.49,284.1184961,30.51850098,33.465,34.36949951,27.54449951,2.65100006,144.8990039
29-06-2018,107.0904981,50.31450195,133.3334961,110.0704981,289.66,31.25699951,34.40149902,35.27449951,27.915,2.71549988,145.969502
02-07-2018,106.6579981,50.06600098,131.519502,109.327002,287.775,30.63649902,33.78600098,34.66649902,27.93449951,2.67850006,145.3890039
03-07-2018,107.7915039,50.39899902,132.7840039,109.097002,289.7359961,30.63850098,33.66149902,34.88,27.71800049,2.6825,145.732002
04-07-2018,109.1434961,50.785,133.727002,110.1915039,291.0815039,30.60600098,33.70449951,34.65050049,27.65899902,2.695,146.3765039
05-07-2018,109.2575,50.92450195,131.7104981,110.432002,293.9915039,30.44649902,33.22449951,34.61449951,27.52,2.64649994,146.0275
06-07-2018,110.6784961,51.07850098,132.8379981,110.24,293.4465039,30.59600098,33.22050049,34.88,27.7225,2.67299988,146.0625
09-07-2018,111.3565039,51.42450195,134.9840039,110.9065039,295.8755078,30.97850098,33.66350098,35.1475,28.15300049,2.69350006,146.85
10-07-2018,112.392002,51.69399902,137.499502,111.9129981,297.1540039,31.175,34.22350098,35.47649902,28.45949951,2.74200012,147.994502
11-07-2018,111.2740039,51.55850098,137.9565039,111.5325,298.0259961,30.98699951,33.17149902,34.92399902,27.91699951,2.74450012,148.4009961
12-07-2018,110.38,51.41549805,141.6590039,112.6265039,299.3265039,31.12649902,33.00350098,34.97800049,28.22949951,2.71450012,149.0875
13-07-2018,110.0304981,51.29600098,142.887002,112.594502,296.2955078,30.87399902,32.86600098,34.80449951,27.65149902,2.66850006,149.1540039
16-07-2018,108.3515039,50.90149902,140.85,111.845,295.7134961,30.44949951,31.68100098,34.44050049,26.95399902,2.58,148.7665039
17-07-2018,109.6565039,50.98149902,143.1890039,112.8529981,292.7305078,30.67949951,32.22649902,35.07350098,27.99399902,2.60649994,149.817002
18-07-2018,108.0859961,50.63899902,143.6340039,112.7934961,289.9315039,30.47399902,31.21100098,35.11,27.75850098,2.54399994,149.6225
19-07-2018,107.99,50.8475,144.3129981,112.087002,292.125,30.13800049,31.04600098,35.01899902,27.90050049,2.53899994,149.015
20-07-2018,107.527002,50.52700195,145.4229981,112.7054981,292.81,30.32300049,30.92199951,34.78699951,28.02350098,2.57100006,149.9765039
23-07-2018,107.7059961,51.14899902,145.0834961,113.127002,300.0090039,30.78399902,31.39350098,34.89800049,28.68699951,2.615,150.7654981
24-07-2018,108.6129981,51.37049805,144.88,113.3284961,300.2615039,31.37050049,32.33300049,35.4375,28.95949951,2.68049988,151.107002
25-07-2018,108.099502,51.12850098,144.57,113.982002,299.6525,31.09100098,32.62050049,35.10899902,29.35850098,2.64299988,151.265
26-07-2018,107.7,50.9825,144.7409961,115.884502,300.3625,31.20199951,32.35350098,35.34100098,30.95899902,2.66399994,152.5734961
27-07-2018,108.7479981,51.48600098,146.9379981,116.91,307.4934961,31.35300049,32.97699951,35.7325,30.93699951,2.67850006,153.5390039
30-07-2018,109.2504981,51.94,149.115,117.3884961,308.3659961,31.51149902,33.20300049,36.18350098,32.26699951,2.68350006,153.882002
31-07-2018,109.7375,52.4825,151.502002,116.6290039,310.0725,31.58100098,33.35100098,36.10600098,31.8625,2.72850006,153.639502
01-08-2018,108.9009961,52.35299805,152.4529981,115.9025,311.7509961,31.4975,33.2,36.46899902,32.0275,2.73350006,153.0659961
02-08-2018,107.3365039,51.94549805,151.03,114.5929981,310.7525,31.35449951,33.2775,36.69300049,31.78899902,2.68799988,151.67
03-08-2018,107.7529981,52.31450195,152.059502,116.36,314.2494922,31.53399902,33.80850098,36.945,32.39,2.70399994,153.625
06-08-2018,108.2279981,52.36549805,153.1925,116.9904981,312.22,31.665,34.05699951,36.98899902,33.23600098,2.68799988,154.1184961
07-08-2018,108.5565039,52.48899902,152.197002,117.0240039,311.4034961,31.5075,34.4525,36.78649902,32.52350098,2.67149994,154.1475
08-08-2018,108.212002,52.56649902,154.8379981,117.7025,313.025,31.60399902,34.53600098,36.77949951,32.81300049,2.67,154.8079981
09-08-2018,108.1379981,52.475,154.9140039,118.3809961,313.7855078,31.55350098,35.0175,36.9275,33.79199951,2.72549988,155.42
10-08-2018,108.394502,52.48450195,153.7559961,117.6875,314.7490039,31.31399902,34.3475,36.77,32.50850098,2.72299988,154.9065039
13-08-2018,107.567002,52.395,151.4129981,116.027002,314.7975,31.13649902,34.05800049,36.20899902,31.46050049,2.69700012,153.8709961
14-08-2018,108.0315039,52.65,153.0984961,116.6984961,317.2525,30.93600098,34.14600098,36.20800049,31.51850098,2.75049988,154.7140039
16-08-2018,108.309502,52.7025,152.3859961,115.364502,317.3125,30.76649902,33.37050049,36.16550049,31.27449951,2.73649994,153.8975
17-08-2018,108.787002,53.26950195,152.5004981,116.2165039,323.4005078,30.92149902,33.94100098,36.14899902,32.22050049,2.76049988,154.775
20-08-2018,109.9790039,53.53649902,155.2025,117.0884961,323.7940039,31.7725,34.78899902,36.33949951,32.85199951,2.77850006,154.949502
21-08-2018,109.7925,53.44350098,156.2240039,117.0625,323.0640039,31.83550049,34.66949951,36.4425,32.78350098,2.72850006,155.1684961
23-08-2018,109.5959961,53.7625,157.985,116.254502,326.0025,32.15100098,34.16800049,36.36,32.38199951,2.73950012,155.0415039
24-08-2018,109.03,53.45950195,158.75,115.9215039,323.8555078,32.08600098,34.81199951,36.54449951,32.14600098,2.73450012,154.3625
27-08-2018,109.9354981,53.88850098,160.827002,117.412002,326.0409961,32.54300049,35.32850098,37.10399902,32.83899902,2.73649994,156.4725
28-08-2018,110.4415039,53.90600098,162.4165039,117.969502,324.9434961,32.5175,35.97199951,36.7725,32.34,2.71200012,156.834502
29-08-2018,110.5715039,53.73950195,160.599502,118.074502,324.2959961,32.38399902,36.34300049,36.805,32.85949951,2.74399994,156.5084961
30-08-2018,110.0759961,53.86549805,159.6059961,117.4334961,328.44,32.52100098,36.65300049,37.01449951,32.95199951,2.76049988,156.1759961
31-08-2018,110.0925,53.79299805,157.63,117.1904981,329.1155078,32.8925,36.43449951,37.25350098,33.155,2.75850006,156.4540039
03-09-2018,109.3565039,53.09299805,155.9859961,116.3129981,321.0955078,32.75,36.56699951,36.99600098,32.83550049,2.73100006,155.2954981
04-09-2018,107.5409961,51.89450195,155.879502,115.2159961,314.4265039,32.23949951,35.85600098,36.26399902,31.67050049,2.68049988,154.9015039
05-09-2018,107.8840039,51.41450195,154.8654981,114.5965039,311.6884961,32.04100098,36.23199951,36.16850098,31.59949951,2.65049988,154.309502
06-09-2018,107.9854981,51.29799805,158.034502,115.0179981,311.5725,32.17649902,36.32199951,36.53800049,31.62699951,2.66450012,154.694502
07-09-2018,110.3665039,52.15649902,159.3740039,115.0209961,313.5430078,32.37800049,36.9975,36.63850098,31.35949951,2.68149994,154.717002
10-09-2018,108.4390039,51.23200195,156.7579981,113.4029981,308.1159961,32.04899902,36.36850098,36.17699951,30.68149902,2.64100006,153.1709961
11-09-2018,106.8140039,50.4225,154.774502,111.8629981,300.6755078,31.6175,35.78300049,35.73649902,30.34149902,2.58850006,151.354502
12-09-2018,106.9275,50.86549805,156.0104981,112.084502,308.2819922,31.90449951,36.31399902,35.76,30.41649902,2.5725,151.8065039
14-09-2018,108.267002,51.4725,157.9190039,114.147002,309.8759961,32.44649902,37.13699951,36.64550049,30.96199951,2.66149994,153.842002
17-09-2018,107.3079981,50.97399902,156.0904981,112.235,305.5975,32.25850098,37.05449951,36.67050049,30.56100098,2.69149994,152.237002
18-09-2018,105.6565039,50.825,154.602002,110.6584961,308.9325,31.685,36.48100098,36.20600098,28.9,2.60950012,150.409502
19-09-2018,105.2790039,50.38649902,154.584502,109.7304981,304.8769922,31.6025,36.91800049,36.54800049,28.81399902,2.5775,149.6540039
21-09-2018,104.0740039,50.17950195,155.7529981,108.584502,304.0690039,31.39600098,36.7325,36.75649902,28.34149902,2.48699997,147.282002
24-09-2018,100.01,48.6925,155.8854981,104.8515039,297.4919922,30.82550049,36.31699951,36.22899902,27.57100098,2.35550003,144.6684961
25-09-2018,101.004502,49.22,155.4059961,106.8429981,301.2434961,30.74899902,36.31800049,36.02899902,28.0175,2.315,146.3059961
26-09-2018,100.022002,48.96600098,157.0390039,107.0359961,296.8265039,30.84550049,36.93949951,36.17800049,27.49199951,2.37100006,145.9134961
27-09-2018,98.15400391,48.62200195,156.949502,105.249502,296.6025,30.45449951,36.69699951,35.99600098,27.24050049,2.30550003,144.657002
28-09-2018,95.9025,47.93200195,156.972002,105.7709961,297.5769922,29.67300049,34.85350098,35.60449951,27.00449951,2.19600006,144.715
01-10-2018,96.59549805,48.05600098,155.3975,107.0654981,299.2365039,29.6525,35.28050049,35.96649902,27.98600098,2.16300003,146.9615039
03-10-2018,93.75299805,46.94399902,153.7104981,105.8940039,294.9805078,29.33449951,35.92,36.295,27.85699951,2.16199997,144.824502
04-10-2018,92.07,45.97149902,144.2779981,104.8165039,286.3009961,29.19699951,35.72350098,34.86449951,27.77800049,2.14649994,142.3679981
05-10-2018,89.15099609,44.83299805,132.78,102.1690039,278.7380078,28.45399902,34.44649902,32.05899902,26.56,2.08800003,140.3454981
08-10-2018,89.69099609,44.86600098,138.2815039,101.759502,277.0580078,28.2875,33.39449951,32.39899902,27.035,2.02100006,139.814502
09-10-2018,87.32900391,44.05850098,135.9134961,102.124502,271.4965039,28.26550049,33.7375,32.06100098,26.70149902,2.00100006,140.334502
10-10-2018,89.61950195,45.17299805,137.7934961,105.6359961,275.965,28.95449951,34.38649902,32.67800049,28.19199951,2.085,142.9025
11-10-2018,87.395,44.49200195,137.9654981,102.6690039,273.75,28.38449951,33.065,33.05649902,26.73850098,2.02649994,139.1509961
12-10-2018,90.84450195,45.9675,142.4304981,105.3754981,281.5355078,28.94649902,34.38100098,33.83449951,27.04100098,2.09550003,141.5265039
15-10-2018,90.34599609,45.73649902,143.6315039,105.4504981,283.3069922,28.87649902,34.235,33.93449951,27.06550049,2.09850006,142.2804981
16-10-2018,91.02900391,46.14399902,145.969502,106.2825,284.9825,29.11199951,34.31600098,34.16850098,27.80300049,2.12,143.1379981
17-10-2018,88.34700195,45.60450195,144.055,104.1659961,286.2334961,28.67100098,33.62949951,33.67350098,26.85399902,2.05850006,141.2304981
19-10-2018,86.9025,45.23100098,140.1404981,102.8425,288.4525,28.52,33.65,33.595,26.85949951,2.04300003,138.937002
22-10-2018,87.00450195,45.08899902,136.6154981,103.3604981,287.9755078,28.49149902,33.39649902,33.32149902,26.70699951,2.03649994,138.7725
23-10-2018,86.49150391,44.6575,136.1184961,103.217002,284.8059961,28.5075,33.1275,33.4075,26.28850098,2.04,137.6454981
24-10-2018,86.63900391,45.05600098,136.3265039,104.6484961,286.31,28.90100098,33.47850098,33.77899902,26.36899902,2.1025,138.935
25-10-2018,85.80950195,44.7625,134.9134961,103.417002,284.1359961,28.51649902,33.06800049,33.59949951,25.8225,2.06,137.6504981
26-10-2018,85.78049805,44.61350098,135.237002,102.6009961,280.1355078,28.3475,32.83899902,33.36050049,25.72850098,2.05399994,135.7959961
29-10-2018,87.23900391,45.315,139.652002,104.724502,282.575,29.30399902,33.695,34.01800049,27.78399902,2.12199997,138.609502
30-10-2018,87.44599609,45.39299805,136.605,103.9865039,282.7130078,29.36399902,33.33050049,33.61949951,28.46949951,2.135,138.544502
31-10-2018,88.20549805,45.92149902,137.5334961,106.399502,285.4709961,29.69899902,32.96949951,33.84350098,29.15850098,2.14899994,141.935
01-11-2018,88.14200195,45.87149902,137.4240039,106.8484961,283.5509961,30.01600098,33.38350098,34.09350098,29.40949951,2.20850006,141.7315039
02-11-2018,91.80200195,46.95299805,140.0529981,108.649502,288.3680078,30.59850098,34.3925,34.66,29.23149902,2.21300003,143.1979981
05-11-2018,91.53650391,46.87350098,139.8575,108.404502,287.2509961,30.335,34.41899902,34.08949951,30.0825,2.24649994,142.774502
06-11-2018,91.30450195,46.63149902,140.8279981,108.0025,284.9709961,30.43699951,34.38949951,34.09149902,29.4125,2.25550003,142.8990039
07-11-2018,92.0075,46.97149902,141.51,108.744502,287.1740039,30.54300049,34.63850098,34.27649902,29.52100098,2.27149994,143.8759961
09-11-2018,92.7775,47.30549805,140.7459961,108.7459961,287.3105078,30.705,34.31899902,34.58600098,29.28449951,2.26050003,143.4025
12-11-2018,90.515,46.8,138.4929981,107.57,285.3634961,30.28050049,33.845,33.89199951,28.67699951,2.2275,142.329502
13-11-2018,91.26900391,47.08,140.9104981,108.6759961,287.8334961,30.68649902,34.10550049,34.31,28.65449951,2.21399994,143.5215039
14-11-2018,90.51400391,47.51100098,141.6075,109.349502,290.4790039,30.71300049,33.82149902,34.58149902,29.23850098,2.18100006,143.3
15-11-2018,91.0825,47.6275,141.3059961,110.552002,290.205,30.83050049,34.07899902,34.5475,29.42649902,2.21800003,144.105
16-11-2018,91.12349609,47.96600098,143.1259961,111.4004981,291.5334961,31.165,33.54600098,34.13050049,30.02300049,2.22350006,145.0825
19-11-2018,92.07650391,48.41149902,144.664502,111.2859961,296.5159961,31.40800049,33.95350098,34.08399902,29.79800049,2.26149994,145.4754981
20-11-2018,91.33650391,48.07200195,143.337002,110.4315039,294.0765039,31.2125,32.99199951,33.81850098,29.23600098,2.2625,144.0365039
21-11-2018,91.19299805,48.125,141.2434961,110.8779981,293.9084961,31.09850098,32.72699951,33.71699951,29.64199951,2.29649994,143.3
22-11-2018,90.62650391,47.74399902,139.7865039,109.942002,292.4409961,30.95050049,32.1475,33.31899902,29.19850098,2.26550003,142.3715039
26-11-2018,91.58799805,48.65,140.0359961,111.2434961,299.355,31.16949951,31.72300049,33.14699951,29.43850098,2.27350006,143.8584961
27-11-2018,91.65,48.50799805,141.8559961,111.7329981,299.1344922,31.19399902,31.48949951,33.25850098,29.73649902,2.27550003,144.99
28-11-2018,90.96450195,48.27450195,142.6475,112.2284961,296.8259961,30.73399902,31.17399902,32.5225,29.15149902,2.24300003,146.369502
29-11-2018,92.02099609,48.90700195,143.6790039,114.2829981,300.9794922,30.95300049,31.7725,32.43550049,29.31449951,2.27,147.8329981
30-11-2018,92.70200195,49.23049805,143.239502,114.3879981,301.2625,30.87,31.6375,32.12649902,29.15199951,2.32,148.235
03-12-2018,92.60599609,49.40549805,143.3375,114.2884961,303.4834961,31.20100098,32.27850098,32.67199951,29.44149902,2.37600006,148.7359961
04-12-2018,92.12200195,49.08399902,143.5909961,113.5129981,301.5069922,31.08800049,32.36550049,32.93699951,29.04800049,2.3675,148.6604981
05-12-2018,89.92900391,48.69200195,142.9425,113.1675,299.3619922,30.5875,31.19600098,32.3175,28.79649902,2.34949997,148.057002
06-12-2018,87.91400391,47.72950195,139.8984961,111.5884961,294.8930078,30.18,30.85399902,31.93649902,28.25949951,2.29300003,145.8565039
07-12-2018,88.69799805,48.255,140.1365039,113.164502,296.7365039,30.36949951,30.71199951,31.61399902,28.24699951,2.30449997,147.197002
10-12-2018,87.8425,47.53100098,136.574502,110.609502,292.115,29.69199951,30.3625,31.40149902,28.06550049,2.23449997,144.3584961
11-12-2018,88.46799805,48.06700195,137.095,110.8165039,295.6294922,29.76350098,30.55350098,31.51,28.80800049,2.23550003,145.0654981
12-12-2018,91.66150391,49.23850098,139.1290039,112.7975,300.8540039,30.51449951,31.33050049,32.045,29.40800049,2.33300003,147.57
13-12-2018,92.54200195,49.70049805,139.242002,113.6809961,302.9125,30.7025,31.14,32.19600098,29.71,2.365,148.5209961
14-12-2018,92.715,49.92399902,140.7204981,113.2759961,303.715,30.86649902,31.12350098,32.71399902,29.79649902,2.37199997,148.6090039
17-12-2018,93.35799805,50.08600098,142.839502,114.4190039,306.2419922,30.99800049,31.75100098,33.21550049,29.82300049,2.36649994,149.6375
18-12-2018,94.03799805,50.22350098,143.862002,114.964502,305.8940039,31.35600098,31.98149902,33.525,30.19800049,2.37149994,149.6084961
19-12-2018,95.07700195,50.8525,144.625,116.1629981,309.7725,31.77699951,32.11149902,33.82449951,31.0625,2.44149994,150.34
20-12-2018,95.24549805,50.70549805,144.247002,115.9975,307.5994922,31.82199951,31.77899902,33.94699951,30.50300049,2.43350006,150.0209961
21-12-2018,93.3725,49.6625,141.5975,114.3904981,301.9980078,31.315,31.62300049,33.71649902,30.34449951,2.385,147.3154981
24-12-2018,92.0675,49.07049805,139.894502,113.344502,299.5094922,31.05149902,30.89850098,33.31449951,30.45699951,2.33399994,146.4465039
26-12-2018,92.27,49.30399902,140.637002,114.7559961,299.9625,31.39350098,30.98449951,33.34800049,30.62149902,2.33949997,147.537002
27-12-2018,91.84099609,49.55350098,142.8459961,114.59,303.775,31.54100098,30.89,33.565,30.4875,2.32600006,148.0629981
28-12-2018,92.23799805,49.92549805,143.6979981,115.8625,305.44,31.77399902,31.12199951,33.81850098,30.79899902,2.33199997,149.224502
31-12-2018,92.35549805,49.88850098,143.3484961,115.8590039,305.1665039,31.75300049,31.54600098,33.89350098,30.88,2.32350006,149.3425
01-01-2019,91.82450195,49.66549805,143.48,117.0204981,303.9844922,31.90550049,31.3525,33.94,31.37199951,2.375,150.5690039
02-01-2019,89.02650391,49.00200195,141.4054981,115.862002,301.9519922,31.43949951,30.28449951,33.43050049,30.775,2.34100006,149.3804981
03-01-2019,87.67349609,48.82100098,139.1459961,114.589502,301.8919922,31.04050049,29.60399902,32.9,30.54149902,2.33949997,147.8904981
04-01-2019,88.09349609,48.86850098,140.4304981,115.724502,301.9019922,31.30649902,30.01699951,33.31449951,31.25100098,2.35899994,148.6884961
07-01-2019,88.2,49.02149902,141.3704981,115.9159961,302.8259961,31.46399902,29.97100098,33.495,31.09100098,2.39050003,149.4204981
08-01-2019,88.59650391,48.97649902,141.0634961,116.354502,302.72,31.45699951,30.10300049,33.37600098,31.95300049,2.39,149.7675
09-01-2019,89.07099609,49.23700195,140.61,117.4075,305.7734961,31.45800049,29.755,32.95949951,31.87399902,2.40550003,150.7365039
10-01-2019,89.33349609,49.275,140.0454981,116.755,305.7165039,31.54350098,29.72350098,32.81800049,31.88850098,2.39899994,150.1565039
11-01-2019,88.62349609,49.185,139.3754981,116.9084961,307.5905078,31.195,29.7125,32.81100098,31.6,2.36649994,149.8365039
14-01-2019,88.49700195,49.02,138.652002,115.8990039,307.1640039,30.7525,29.39350098,32.5025,31.4525,2.34350006,148.8634961
15-01-2019,88.88400391,49.38200195,141.6259961,116.7529981,310.1105078,30.96800049,29.86300049,32.7775,31.51100098,2.38550003,150.9404981
16-01-2019,88.6675,49.13200195,142.4259961,116.5334961,307.8384961,31.01699951,29.67050049,32.86300049,31.7,2.38550003,151.1959961
17-01-2019,88.78200195,49.08950195,142.575,117.0354981,307.3725,31.05,29.63050049,32.99350098,31.20399902,2.41399994,151.619502
18-01-2019,88.44799805,48.78649902,146.075,116.7825,305.4034961,30.555,29.57100098,32.80850098,30.83949951,2.38300003,151.2609961
21-01-2019,87.46849609,48.53799805,149.6384961,117.1734961,304.85,30.35149902,29.45800049,32.54699951,30.43449951,2.34899994,151.7604981
22-01-2019,86.75150391,48.39850098,149.4984961,116.7009961,305.0759961,30.19399902,28.80649902,32.5125,30.13449951,2.36649994,151.2629981
23-01-2019,86.1225,48.0075,148.4979981,115.5659961,299.9140039,29.99399902,28.96899902,32.28949951,29.75,2.355,149.9234961
24-01-2019,85.3725,48.05899902,149.9040039,115.4515039,300.3675,29.8425,28.935,32.245,29.91699951,2.40600006,150.232002
25-01-2019,82.59799805,46.94700195,149.7004981,114.8359961,299.3805078,29.68899902,28.57550049,32.0675,29.50649902,2.30050003,149.4909961
28-01-2019,81.43,46.6325,148.2004981,112.665,295.6555078,29.41550049,28.27149902,31.95600098,29.03550049,2.29300003,147.6340039
29-01-2019,81.20450195,46.86200195,146.305,112.2479981,297.5890039,29.47149902,28.28350098,31.7775,29.20399902,2.28199997,147.5709961
30-01-2019,81.18399902,46.63399902,144.7925,112.752002,294.6384961,29.49199951,28.82050049,31.78850098,29.76399902,2.265,147.9059961
31-01-2019,82.18400391,47.15799805,147.929502,114.5640039,298.0055078,29.76850098,29.15850098,32.07699951,30.25800049,2.28550003,150.3284961
01-02-2019,84.4125,48.04899902,149.7575,114.6090039,301.9990039,29.97949951,28.15649902,32.135,29.31449951,2.31399994,150.774502
04-02-2019,83.95549805,47.855,152.1534961,114.9265039,300.0890039,29.44199951,27.94449951,31.83949951,29.1675,2.29100006,150.9240039
05-02-2019,84.68299805,48.11049805,151.989502,115.1954981,297.5984961,29.25649902,27.68300049,31.47399902,29.10199951,2.23949997,151.302002
06-02-2019,85.67400391,48.60799805,153.9415039,116.1015039,300.29,29.32100098,28.32949951,31.9,29.515,2.25100006,152.6429981
07-02-2019,87.36700195,49.0675,152.2509961,116.065,302.6630078,29.225,28.35800049,32.04050049,29.40600098,2.24949997,152.5615039
08-02-2019,84.20349609,48.3225,150.1365039,115.4025,297.6905078,28.845,27.405,31.33100098,28.95800049,2.26649994,151.6015039
11-02-2019,83.20299805,47.9425,147.6290039,114.8875,297.285,28.61199951,27.25199951,31.03399902,28.45399902,2.24350006,151.332002
12-02-2019,82.78099609,47.74350098,148.0215039,113.6879981,295.24,28.54649902,27.67949951,31.16050049,27.99600098,2.21199997,149.8790039
14-02-2019,82.23349609,47.25950195,143.3509961,113.0475,294.5144922,28.18,27.33649902,30.07550049,27.48800049,2.23100006,149.424502
15-02-2019,81.32549805,46.77700195,146.184502,112.1390039,293.0909961,28.56199951,26.77100098,30.6075,26.94399902,2.22550003,148.7409961
18-02-2019,80.67700195,46.33450195,144.3379981,111.4825,289.6515039,28.51649902,26.52,30.55399902,26.60800049,2.2425,147.8704981
19-02-2019,80.73399902,46.32850098,144.1104981,111.5809961,290.0969922,28.51649902,26.89699951,30.68449951,26.96300049,2.28100006,146.774502
20-02-2019,81.215,46.565,146.7915039,112.877002,290.5340039,29.00800049,27.65,31.30149902,27.42649902,2.28699997,148.7129981
21-02-2019,81.5675,46.77700195,147.9679981,113.8679981,291.6634961,29.0675,27.96149902,31.39600098,27.5625,2.29600006,149.257002
22-02-2019,82.78950195,47.08350098,147.7704981,113.1975,292.4119922,29.17449951,28.42199951,31.83199951,27.77399902,2.33149994,148.964502
25-02-2019,83.71450195,47.24049805,147.629502,114.067002,293.2705078,28.97600098,28.52100098,31.76300049,27.70949951,2.31449997,150.702002
26-02-2019,83.99099609,47.16200195,146.9559961,112.9484961,292.5365039,28.89649902,28.54899902,31.935,27.29699951,2.27649994,149.8559961
27-02-2019,84.20049805,47.1575,146.8904981,112.3409961,291.7194922,29.00050049,28.46850098,31.8825,27.43850098,2.28,149.1554981
28-02-2019,83.55150391,47.07799805,148.185,112.2740039,292.6284961,29.17699951,28.71600098,32.32800049,27.60800049,2.3025,148.7579981
01-03-2019,84.13650391,47.27350098,148.5784961,113.0815039,294.6490039,29.42649902,29.22699951,32.85199951,28.32,2.30350006,149.99
05-03-2019,86.76599609,47.83600098,151.0859961,115.0054981,296.4919922,29.79550049,30.00199951,33.87449951,28.95800049,2.34949997,151.3154981
06-03-2019,86.5175,47.85399902,153.6304981,115.812002,297.1030078,30.09050049,30.21300049,34.17699951,29.11050049,2.36850006,152.052002
07-03-2019,86.35700195,47.87350098,153.4834961,116.1379981,299.0405078,30.32800049,29.92850098,33.79449951,29.52050049,2.36050003,151.9554981
08-03-2019,85.82599609,47.86649902,153.5254981,116.1959961,299.4575,30.38550049,29.47949951,33.83149902,29.37300049,2.365,151.8225
11-03-2019,87.82700195,48.83200195,157.709502,117.2104981,302.5640039,31.11850098,30.28850098,34.70050049,30.06949951,2.38649994,152.9240039
12-03-2019,88.02900391,49.33,159.9115039,118.954502,304.8080078,31.6875,30.43050049,34.76399902,30.0125,2.44899994,154.7215039
13-03-2019,87.67549805,49.05950195,160.4179981,120.3415039,304.5159961,31.42649902,29.8575,34.43350098,30.50600098,2.46350006,155.93
14-03-2019,87.255,49.03149902,160.249502,120.2729981,304.6730078,31.42649902,30.02050049,34.59800049,30.41899902,2.51800003,155.9175
15-03-2019,87.48049805,48.73549805,160.462002,122.0640039,299.5340039,31.7325,30.0825,35.37949951,30.98949951,2.51600006,158.282002
18-03-2019,86.27049805,48.62600098,163.3315039,122.699502,301.7230078,31.64100098,30.28399902,35.69699951,31.17899902,2.58700012,158.4109961
19-03-2019,85.67049805,48.74399902,165.9390039,123.1484961,304.3315039,31.71949951,30.27399902,36.06850098,31.76300049,2.59,159.3840039
20-03-2019,84.45099609,48.40950195,163.9740039,123.5104981,302.9734961,31.625,29.96100098,35.09800049,31.90050049,2.65299988,159.7434961
22-03-2019,83.36599609,48.21,161.5229981,122.6159961,301.9884961,31.85899902,29.83199951,34.85899902,31.24199951,2.66950012,159.0165039
25-03-2019,82.38549805,47.66299805,161.4790039,121.3609961,299.2144922,31.58850098,29.49649902,35.57300049,30.82600098,2.61799988,157.4384961
26-03-2019,82.8725,48.00600098,165.4134961,123.234502,299.5780078,31.90100098,29.80600098,35.88,31.78949951,2.64049988,159.2440039
27-03-2019,82.15349609,47.73450195,163.3009961,123.0284961,298.9134961,31.65399902,29.82100098,35.49899902,32.29399902,2.62850006,159.192002
28-03-2019,82.3425,48.17450195,163.845,124.7434961,302.4325,31.97600098,29.73699951,35.43699951,33.4625,2.66649994,161.3825
01-04-2019,84.14349609,48.49950195,165.3209961,124.9965039,301.9315039,32.38649902,31.02300049,35.65899902,33.84850098,2.67200012,162.2179981
02-04-2019,85.04299805,48.46200195,165.235,125.3859961,300.7315039,32.49100098,30.89100098,35.75199951,34.25100098,2.73399994,163.2265039
03-04-2019,84.80650391,48.2675,162.5865039,125.0679981,299.69,32.08,30.85,35.2675,33.32100098,2.72600006,162.5175
04-04-2019,85.36349609,48.50149902,161.2059961,124.997002,299.9869922,32.02149902,30.71899902,35.17449951,33.18199951,2.72399994,161.7175
05-04-2019,85.64599609,48.37450195,161.714502,125.949502,298.6915039,32.08300049,31.32350098,35.29,32.94899902,2.76,163.002002
08-04-2019,85.26299805,48.30450195,159.8329981,125.0404981,298.0444922,32.07649902,31.01699951,34.96399902,32.58699951,2.69950012,162.4154981
09-04-2019,86.22799805,48.42549805,160.6825,125.6809961,300.1925,32.04,31.33649902,35.20399902,33.12,2.7375,163.3325
10-04-2019,86.445,48.26049805,160.2690039,124.2665039,299.9494922,31.82949951,31.05199951,35.14649902,32.77699951,2.76850006,161.3904981
11-04-2019,86.90049805,48.49350098,161.5915039,124.5,301.5115039,31.95699951,30.67449951,35.25350098,32.75600098,2.74850006,161.1565039
12-04-2019,87.77450195,48.91149902,161.6975,124.9559961,305.3369922,31.9425,30.71600098,35.40350098,33.0225,2.75700012,161.7190039
15-04-2019,89.11599609,49.07950195,161.144502,125.3529981,305.4740039,32.03,31.41350098,35.48550049,32.89199951,2.8025,162.4065039
